date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T_out,Hour,Day_of_week
1/23/2016 10:10,120,10,17.1,43.7,16.2,43.9,17.5,41.7,6.05E+00,10,7
1/23/2016 10:20,200,10,17.1,43.7,16.2,43.9,17.5,41.79,6.10E+00,10,7
1/23/2016 10:30,120,10,17.1,43.7,16.2,43.9,17.5,41.79,6.15E+00,10,7
1/23/2016 10:40,110,10,17,43.62666667,16.2,43.9,17.5,41.79,6.20E+00,10,7
1/23/2016 10:50,120,10,17,43.7,16.2,43.9,17.5,41.79,6.25E+00,10,7
1/23/2016 11:00,130,10,17,43.7,16.2,43.9,17.5,41.79,6.30E+00,11,7
1/23/2016 11:10,130,10,17,43.7,16.2,43.96666667,17.5,41.79,6.38E+00,11,7
1/23/2016 11:20,170,10,17,43.79,16.2,44,17.5,41.79,6.47E+00,11,7
1/23/2016 11:30,110,10,17,43.79,16.2,44,17.46333333,41.79,6.55E+00,11,7
1/23/2016 11:40,140,10,17,43.82666667,16.2,44,17.39,41.79,6.63E+00,11,7
1/23/2016 11:50,110,10,17,43.9,16.2,44,17.39,41.9,6.72E+00,11,7
1/23/2016 12:00,120,10,17,43.9,16.2,44,17.39,41.9,6.80E+00,12,7
1/23/2016 12:10,110,10,17,43.975,16.2,44.06,17.39,41.86333333,6.85E+00,12,7
1/23/2016 12:20,110,10,17,44,16.2,44.09,17.39,41.86333333,6.90E+00,12,7
1/23/2016 12:30,250,10,17,44.03,16.2,44.09,17.39,41.9,6.95E+00,12,7
1/23/2016 12:40,250,10,17,44.09,16.2,44.12666667,17.39,41.96666667,7.00E+00,12,7
1/23/2016 12:50,100,10,17,44.09,16.2,44.2,17.39,42.09,7.05E+00,12,7
1/23/2016 13:00,120,10,17,44.16333333,16.2,44.245,17.39,42.09,7.10E+00,13,7
1/23/2016 13:10,120,10,16.89,44.29,16.2,44.29,17.39,42.12666667,7.15E+00,13,7
1/23/2016 13:20,140,10,16.89,44.36333333,16.2,44.29,17.39,42.2,7.20E+00,13,7
1/23/2016 13:30,190,10,16.89,44.43333333,16.2,44.29,17.39,42.29,7.25E+00,13,7
1/23/2016 13:40,150,10,16.89,44.5,16.2,44.29,17.29,42.29,7.30E+00,13,7
1/23/2016 13:50,150,10,16.89,44.5,16.2,44.4,17.29,42.29,7.35E+00,13,7
1/23/2016 14:00,150,10,16.89,44.56,16.2,44.4,17.29,42.32666667,7.40E+00,14,7
1/23/2016 14:10,150,10,16.89,44.59,16.2,44.4,17.29,42.4,7.42E+00,14,7
1/23/2016 14:20,140,10,16.89,44.66333333,16.2,44.46666667,17.35666667,42.5,7.43E+00,14,7
1/23/2016 14:30,130,10,16.89,44.7,16.2,44.5,17.35666667,42.5,7.45E+00,14,7
1/23/2016 14:40,180,10,16.89,44.76,16.2,44.5,17.32333333,42.46666667,7.47E+00,14,7
1/23/2016 14:50,280,10,16.89,44.79,16.2,44.59,17.32333333,42.4,7.48E+00,14,7
1/23/2016 15:00,170,10,16.89,44.79,16.2,44.59,17.29,42.5,7.50E+00,15,7
1/23/2016 15:10,130,20,16.82333333,44.82666667,16.2,44.62666667,17.29,42.56,7.35E+00,15,7
1/23/2016 15:20,80,0,16.89,44.925,16.13333333,44.76,17.29,42.53,7.20E+00,15,7
1/23/2016 15:30,80,10,16.89,45,16.1,44.96333333,17.29,42.66333333,7.05E+00,15,7
1/23/2016 15:40,70,0,16.89,45.42666667,16.1,45.36333333,17.29,42.73,6.90E+00,15,7
1/23/2016 15:50,80,10,16.89,45.76,16.1,45.59,17.35666667,42.86333333,6.75E+00,15,7
1/23/2016 16:00,60,0,16.85666667,45.76,16.1,45.59,17.39,43,6.60E+00,16,7
1/23/2016 16:10,40,10,16.85666667,45.76,16.1,45.59,17.39,43,6.58E+00,16,7
1/23/2016 16:20,50,0,16.79,45.7,16.1,45.56,17.39,43.09,6.57E+00,16,7
1/23/2016 16:30,70,0,16.79,45.7,16.1,45.5,17.315,43.1175,6.55E+00,16,7
1/23/2016 16:40,80,10,16.79,45.66333333,16.1,45.5,17.29,43.2,6.53E+00,16,7
1/23/2016 16:50,120,10,16.79,45.59,16.1,45.5,17.29,43.2,6.52E+00,16,7
1/23/2016 17:00,120,10,16.79,45.52666667,16.1,45.46666667,17.23,42.66666667,6.50E+00,17,7
1/23/2016 17:10,420,10,16.79,45.26666667,16.1,45.32666667,17.2,42.53,6.25E+00,17,7
1/23/2016 17:20,410,20,16.79,45.29,16.1,45.36333333,17.2,42.59,6.00E+00,17,7
1/23/2016 17:30,240,10,16.79,45.29,16.1,45.29,17.29,42.7,5.75E+00,17,7
1/23/2016 17:40,220,10,16.79,45.16333333,16.1,45.29,17.29,42.76,5.50E+00,17,7
1/23/2016 17:50,60,10,16.79,45.09,16.1,45.29,17.26,42.76,5.25E+00,17,7
1/23/2016 18:00,70,10,16.82333333,45.36,16.1,45.32666667,17.2,42.76,5.00E+00,18,7
1/23/2016 18:10,90,0,16.89,45.63333333,16.1,45.46666667,17.29,42.9,5.22E+00,18,7
1/23/2016 18:20,110,10,16.89,45.59,16.13333333,45.59,17.29,42.96666667,5.43E+00,18,7
1/23/2016 18:30,90,0,16.89,45.7475,16.2,45.66333333,17.29,43.03,5.65E+00,18,7
1/23/2016 18:40,100,10,16.96333333,46.13333333,16.42666667,45.7,17.29,43.09,5.87E+00,18,7
1/23/2016 18:50,90,0,17.13333333,46.29,16.56666667,45.56666667,17.29,43.23,6.08E+00,18,7
1/23/2016 19:00,90,10,17.2,46.23,16.82333333,45.36333333,17.29,43.29,6.30E+00,19,7
1/23/2016 19:10,90,10,17.32333333,46.29,16.9975,45.14,17.39,43.29,6.23E+00,19,7
1/23/2016 19:20,70,20,17.46333333,46.43,17.16666667,45.09,17.39,43.36333333,6.17E+00,19,7
1/23/2016 19:30,70,0,17.63333333,46.66333333,17.32333333,44.96666667,17.445,43.6,6.10E+00,19,7
1/23/2016 19:40,80,10,17.76,46.33,17.46333333,44.82666667,17.5,43.73,6.03E+00,19,7
1/23/2016 19:50,100,0,17.92666667,46.02666667,17.66333333,44.56,17.5,43.79,5.97E+00,19,7
1/23/2016 20:00,100,0,18.13333333,45.76666667,17.85666667,44.43333333,17.5,43.9,5.90E+00,20,7
1/23/2016 20:10,90,0,18.32333333,45.43,18,44.13333333,17.56666667,43.96666667,5.90E+00,20,7
1/23/2016 20:20,110,0,18.46333333,45.23,18.13333333,43.93333333,17.6,43.96666667,5.90E+00,20,7
1/23/2016 20:30,110,0,18.63333333,44.86333333,18.23,43.7,17.66666667,44.02666667,5.90E+00,20,7
1/23/2016 20:40,110,0,18.7,44.65666667,18.35666667,43.5,17.7,44,5.90E+00,20,7
1/23/2016 20:50,110,0,18.89,44.43,18.53333333,43.26,17.7,44,5.90E+00,20,7
1/23/2016 21:00,100,0,18.96333333,44.15666667,18.6,43.06666667,17.79,43.96666667,5.90E+00,21,7
1/23/2016 21:10,80,0,19.03333333,43.86333333,18.7,42.86333333,17.79,43.9,5.83E+00,21,7
1/23/2016 21:20,90,0,19.1,43.73,18.76,42.65666667,17.79,43.79,5.77E+00,21,7
1/23/2016 21:30,100,0,19.2,43.46666667,18.82333333,42.5,17.79,43.86333333,5.70E+00,21,7
1/23/2016 21:40,110,0,19.2675,43.2675,18.89,42.36,17.79,43.9,5.63E+00,21,7
1/23/2016 21:50,100,0,19.29,43.03,18.92666667,42.13333333,17.79,43.9,5.57E+00,21,7
1/23/2016 22:00,100,0,19.39,42.86333333,19,41.93333333,17.89,43.96666667,5.50E+00,22,7
1/23/2016 22:10,90,10,19.39,42.73,19,41.79,17.89,43.82666667,5.48E+00,22,7
1/23/2016 22:20,70,0,19.39,42.43,19,41.5925,17.85666667,43.76,5.47E+00,22,7
1/23/2016 22:30,70,0,19.39,42.23,19,41.32666667,17.865,43.795,5.45E+00,22,7
1/23/2016 22:40,60,0,19.39,42.16333333,19,41.29,17.89,43.82666667,5.43E+00,22,7
1/23/2016 22:50,50,0,19.39,42.09,19,41.23,18,43.79,5.42E+00,22,7
1/23/2016 23:00,50,0,19.29,42.06,18.96333333,41.29,18,43.79,5.40E+00,23,7
1/23/2016 23:10,60,0,19.29,42,18.89,41.29,18,43.79,5.35E+00,23,7
1/23/2016 23:20,80,0,19.26,41.93,18.79,41.29,17.92666667,43.79,5.30E+00,23,7
1/23/2016 23:30,70,0,19.2,41.79,18.79,41.29,18,43.79,5.25E+00,23,7
1/23/2016 23:40,80,0,19.2,41.79,18.7,41.29,18,43.79,5.20E+00,23,7
1/23/2016 23:50,80,0,19.13333333,41.79,18.7,41.29,18.03333333,43.82666667,5.15E+00,23,7
1/24/2016 0:00,60,0,19.1,41.82666667,18.6,41.29,18.1,43.82666667,5.10E+00,0,1
1/24/2016 0:10,40,0,19.03333333,41.82666667,18.53333333,41.29,18.1,43.79,5.13E+00,0,1
1/24/2016 0:20,40,0,19,41.79,18.46333333,41.36333333,18.16666667,43.73,5.17E+00,0,1
1/24/2016 0:30,20,0,18.92666667,41.86333333,18.39,41.29,18.2,43.7,5.20E+00,0,1
1/24/2016 0:40,20,0,18.89,41.9,18.35666667,41.4,18.2,43.7,5.23E+00,0,1
1/24/2016 0:50,30,0,18.865,41.95,18.29,41.4,18.2,43.59,5.27E+00,0,1
1/24/2016 1:00,50,0,18.79,41.9,18.2,41.4,18.2,43.59,5.30E+00,1,1
1/24/2016 1:10,40,0,18.76,42,18.2,41.46666667,18.2,43.62666667,5.30E+00,1,1
1/24/2016 1:20,50,0,18.7,42.06,18.1,41.53,18.2,43.62666667,5.30E+00,1,1
1/24/2016 1:30,40,0,18.7,42.09,18.1,41.59,18.2,43.7,5.30E+00,1,1
1/24/2016 1:40,40,0,18.63333333,42.03,18,41.5,18.2,43.66333333,5.30E+00,1,1
1/24/2016 1:50,40,0,18.6,42.09,17.96333333,41.59,18.26,43.66333333,5.30E+00,1,1
1/24/2016 2:00,50,0,18.6,42.09,17.89,41.66333333,18.29,43.66333333,5.30E+00,2,1
1/24/2016 2:10,30,0,18.5,42.2,17.79,41.59,18.29,43.66333333,5.32E+00,2,1
1/24/2016 2:20,30,0,18.5,42.26,17.79,41.66333333,18.32333333,43.59,5.33E+00,2,1
1/24/2016 2:30,20,0,18.46333333,42.29,17.76,41.73,18.39,43.59,5.35E+00,2,1
1/24/2016 2:40,20,0,18.39,42.29,17.7,41.79,18.32333333,43.5,5.37E+00,2,1
1/24/2016 2:50,40,0,18.39,42.32666667,17.7,41.79,18.32333333,43.5,5.38E+00,2,1
1/24/2016 3:00,40,0,18.32333333,42.4,17.63333333,41.73,18.29,43.53,5.40E+00,3,1
1/24/2016 3:10,50,0,18.29,42.4,17.6,41.73,18.29,43.59,5.47E+00,3,1
1/24/2016 3:20,40,0,18.23,42.32666667,17.6,41.79,18.32333333,43.59,5.53E+00,3,1
1/24/2016 3:30,50,0,18.26,42.4,17.5,41.82666667,18.39,43.59,5.60E+00,3,1
1/24/2016 3:40,50,0,18.2,42.4,17.5,41.96666667,18.39,43.59,5.67E+00,3,1
1/24/2016 3:50,40,0,18.2,42.43333333,17.39,41.9,18.39,43.59,5.73E+00,3,1
1/24/2016 4:00,20,0,18.125,42.5675,17.39,41.9,18.42666667,43.59,5.80E+00,4,1
1/24/2016 4:10,30,0,18.1,42.66333333,17.39,41.96333333,18.42666667,43.53,5.85E+00,4,1
1/24/2016 4:20,20,0,18.1,42.7,17.39,42.09,18.46333333,43.56,5.90E+00,4,1
1/24/2016 4:30,30,0,18.03333333,42.62666667,17.29,42.09,18.39,43.5,5.95E+00,4,1
1/24/2016 4:40,40,0,18,42.7,17.29,42.1725,18.39,43.5,6.00E+00,4,1
1/24/2016 4:50,50,0,18,42.7,17.29,42.26,18.32333333,43.59,6.05E+00,4,1
1/24/2016 5:00,50,0,17.92666667,42.73,17.2,42.23,18.39,43.59,6.10E+00,5,1
1/24/2016 5:10,40,0,17.92666667,42.79,17.2,42.29,18.39,43.59,6.22E+00,5,1
1/24/2016 5:20,40,0,17.89,42.79,17.2,42.29,18.46333333,43.59,6.33E+00,5,1
1/24/2016 5:30,40,0,17.89,42.86333333,17.2,42.36333333,18.5,43.59,6.45E+00,5,1
1/24/2016 5:40,40,0,17.79,42.79,17.1,42.4,18.5,43.59,6.57E+00,5,1
1/24/2016 5:50,30,0,17.79,42.79,17.1,42.4,18.5,43.62666667,6.68E+00,5,1
1/24/2016 6:00,20,0,17.79,42.79,17.1,42.5,18.5,43.7,6.80E+00,6,1
1/24/2016 6:10,30,0,17.79,42.86333333,17.1,42.5,18.46333333,43.59,6.67E+00,6,1
1/24/2016 6:20,30,0,17.76,42.82666667,17.1,42.53,18.46333333,43.59,6.53E+00,6,1
1/24/2016 6:30,40,0,17.7,42.9,17.03333333,42.53,18.39,43.59,6.40E+00,6,1
1/24/2016 6:40,40,0,17.7,42.93333333,17,42.5,18.39,43.66333333,6.27E+00,6,1
1/24/2016 6:50,50,0,17.7,43,17,42.56,18.39,43.7,6.13E+00,6,1
1/24/2016 7:00,40,0,17.7,43,17,42.59,18.39,43.7,6.00E+00,7,1
1/24/2016 7:10,40,0,17.625,43,16.92666667,42.59,18.39,43.7,6.02E+00,7,1
1/24/2016 7:20,40,0,17.66666667,43.06,16.89,42.7,18.39,43.62666667,6.03E+00,7,1
1/24/2016 7:30,50,0,17.6,43,16.89,42.7,18.39,43.7,6.05E+00,7,1
1/24/2016 7:40,40,0,17.6,43,16.89,42.73,18.4175,43.7,6.07E+00,7,1
1/24/2016 7:50,220,10,17.6,43.19333333,16.89,42.8175,18.5,43.7,6.08E+00,7,1
1/24/2016 8:00,360,0,17.6,43.46666667,16.89,42.9,18.46333333,43.63333333,6.10E+00,8,1
1/24/2016 8:10,360,30,17.6,43.62666667,16.79,42.93333333,18.39,43.43333333,6.18E+00,8,1
1/24/2016 8:20,590,20,17.6,43.76,16.85666667,43.13333333,18.29,43.29,6.27E+00,8,1
1/24/2016 8:30,850,20,17.6,44.16666667,16.92666667,43.23,18.23,43.29,6.35E+00,8,1
1/24/2016 8:40,690,10,17.66666667,44.69333333,17,43.36333333,18.32333333,44.36,6.43E+00,8,1
1/24/2016 8:50,800,10,17.79,45.49,17.13333333,43.56666667,18.59666667,45.69333333,6.52E+00,8,1
1/24/2016 9:00,710,20,17.85666667,46.69666667,17.2,43.7,18.96,46.76666667,6.60E+00,9,1
1/24/2016 9:10,680,20,18.03333333,46.66333333,17.32333333,43.93333333,19.29333333,46.9,6.58E+00,9,1
1/24/2016 9:20,290,10,18.1,46.53,17.46333333,44.06,19.53333333,46.46,6.57E+00,9,1
1/24/2016 9:30,190,20,18.2,46.09666667,17.53333333,44.2,19.72666667,46.2,6.55E+00,9,1
1/24/2016 9:40,120,10,18.26,46.29,17.6,44.2,19.89,45.73333333,6.53E+00,9,1
1/24/2016 9:50,140,20,18.32333333,46.26,17.63333333,44.23,19.76333333,45.13333333,6.52E+00,9,1
1/24/2016 10:00,260,20,18.39,46.12666667,17.7,44.36333333,19.56666667,44.56,6.50E+00,10,1
1/24/2016 10:10,310,20,18.39,46,17.79,44.36333333,19.42666667,44.5,6.50E+00,10,1
1/24/2016 10:20,230,40,18.4725,45.745,17.79,44.23,19.35666667,44.33333333,6.50E+00,10,1
1/24/2016 10:30,180,30,18.56666667,45.26666667,17.92666667,44.16333333,19.29,44.12666667,6.50E+00,10,1
1/24/2016 10:40,320,40,18.63333333,45,18,44.03,19.2,43.96666667,6.50E+00,10,1
1/24/2016 10:50,620,40,18.76,45,18.1,44.16333333,19.2,43.925,6.50E+00,10,1
1/24/2016 11:00,620,30,18.89,44.83333333,18.1975,43.9975,19.2,43.8,6.50E+00,11,1
1/24/2016 11:10,530,40,18.96333333,44.56666667,18.35666667,43.82666667,19.13333333,43.59,6.52E+00,11,1
1/24/2016 11:20,180,30,19.1,44.72333333,18.5,43.76,19.26,43.66333333,6.53E+00,11,1
1/24/2016 11:30,180,40,19.16666667,44.66333333,18.5,43.7,19.29,44.52666667,6.55E+00,11,1
1/24/2016 11:40,120,30,19.2,44.82666667,18.53333333,43.93333333,19.29,45.33333333,6.57E+00,11,1
1/24/2016 11:50,140,30,19.26,44.96666667,18.6,44,19.29,45.59,6.58E+00,11,1
1/24/2016 12:00,100,30,19.32333333,44.86333333,18.73,44,19.29,45.46333333,6.60E+00,12,1
1/24/2016 12:10,120,30,19.39,44.79,18.79,43.93333333,19.26,45.19333333,6.67E+00,12,1
1/24/2016 12:20,100,40,19.53333333,44.72333333,18.92666667,43.83333333,19.2,44.93333333,6.73E+00,12,1
1/24/2016 12:30,130,30,19.66666667,44.53,19.06666667,43.7,19.16666667,44.79,6.80E+00,12,1
1/24/2016 12:40,270,30,19.73,44.26,19.13333333,43.43,19.1,44.79,6.87E+00,12,1
1/24/2016 12:50,520,30,19.85666667,44.26,19.26,43.36333333,19.06666667,44.76,6.93E+00,12,1
1/24/2016 13:00,580,20,20,45.56666667,19.32333333,43.26,19,44.7,7.00E+00,13,1
1/24/2016 13:10,520,20,20.06666667,48.96666667,19.46333333,43.46,19.03333333,45.23333333,7.07E+00,13,1
1/24/2016 13:20,350,10,20.13333333,47.99333333,19.53333333,43.93333333,19.22666667,46.5,7.13E+00,13,1
1/24/2016 13:30,340,10,20.26,47.4,19.6,44,19.69666667,48.39333333,7.20E+00,13,1
1/24/2016 13:40,330,10,20.34,46.395,19.73,44.09,20.09666667,49.39333333,7.27E+00,13,1
1/24/2016 13:50,290,10,20.42666667,45.93,19.79,44.09,20.495,49.8,7.33E+00,13,1
1/24/2016 14:00,300,20,20.5,45.73,19.92666667,44.02666667,20.86,50.16333333,7.40E+00,14,1
1/24/2016 14:10,280,30,20.63333333,45.43333333,20.1,43.8175,21.13333333,50.09,7.48E+00,14,1
1/24/2016 14:20,220,40,20.76,45.43333333,20.32666667,43.93,21.29,49.93,7.57E+00,14,1
1/24/2016 14:30,90,30,20.92666667,45.22333333,20.46,43.82666667,21.35666667,49.65666667,7.65E+00,14,1
1/24/2016 14:40,90,20,21.06666667,45.16333333,20.6,43.9,21.35666667,48.96666667,7.73E+00,14,1
1/24/2016 14:50,100,20,21.2,45.16333333,20.7,44.09,21.23,48.02666667,7.82E+00,14,1
1/24/2016 15:00,90,20,21.26,45.09,20.7,44.03,21.06666667,47.26666667,7.90E+00,15,1
1/24/2016 15:10,80,10,21.32333333,45.22333333,20.73,43.96666667,21,46.86,7.88E+00,15,1
1/24/2016 15:20,80,10,21.39,45.03,20.79,43.82666667,21,46.66333333,7.87E+00,15,1
1/24/2016 15:30,80,0,21.39,45.06666667,20.79,43.9,21,46.53,7.85E+00,15,1
1/24/2016 15:40,90,10,21.39,45.12666667,20.79,43.96666667,20.96333333,46.36333333,7.83E+00,15,1
1/24/2016 15:50,90,10,21.5,45.13333333,20.79,43.86333333,20.89,46.23,7.82E+00,15,1
1/24/2016 16:00,90,0,21.5,45.06,20.79,43.93,20.89,46.06,7.80E+00,16,1
1/24/2016 16:10,80,10,21.42666667,44.96333333,20.82333333,44.12666667,20.82333333,45.93333333,7.82E+00,16,1
1/24/2016 16:20,70,0,21.42666667,45.03,20.89,44.33333333,20.7,45.79,7.83E+00,16,1
1/24/2016 16:30,50,10,21.5,45.03,20.89,44.32666667,20.7,45.79,7.85E+00,16,1
1/24/2016 16:40,60,0,21.5,45.03,20.89,44.4,20.6,45.7,7.87E+00,16,1
1/24/2016 16:50,40,0,21.6,45.03,21,44.46333333,20.53333333,45.7,7.88E+00,16,1
1/24/2016 17:00,60,10,21.6,45.1175,21,44.53,20.445,45.79,7.90E+00,17,1
1/24/2016 17:10,60,10,21.6,45.12666667,21,44.36333333,20.5,46.23,7.92E+00,17,1
1/24/2016 17:20,140,20,21.66666667,45.33333333,21,44.15666667,20.56666667,46.36333333,7.93E+00,17,1
1/24/2016 17:30,80,10,21.6,44.52666667,20.89,43.29,20.6,46.13333333,7.95E+00,17,1
1/24/2016 17:40,70,10,21.6,44.13333333,20.89,43.26,20.6,45.86,7.97E+00,17,1
1/24/2016 17:50,60,10,21.6,43.86,20.96333333,43.2,20.7,45.66333333,7.98E+00,17,1
1/24/2016 18:00,70,10,21.63333333,43.7,20.92666667,42.9,20.7,45.46333333,8.00E+00,18,1
1/24/2016 18:10,60,0,21.7,43.7,21,42.9,20.7,45.26,7.98E+00,18,1
1/24/2016 18:20,70,0,21.7,43.56,21,42.9,20.7,45.12666667,7.97E+00,18,1
1/24/2016 18:30,70,10,21.7,43.43333333,20.92666667,42.82666667,20.76,45.06,7.95E+00,18,1
1/24/2016 18:40,70,0,21.7,43.29,21,42.76,20.76,44.93333333,7.93E+00,18,1
1/24/2016 18:50,60,10,21.7,43.23,20.92666667,42.7,20.79,44.86333333,7.92E+00,18,1
1/24/2016 19:00,40,10,21.7,43.2,20.89,42.66333333,20.79,44.79,7.90E+00,19,1
1/24/2016 19:10,40,10,21.7,43.26,20.89,42.59,20.76,44.66333333,7.92E+00,19,1
1/24/2016 19:20,60,30,21.73,43.16333333,20.92666667,42.5,20.76,44.59,7.93E+00,19,1
1/24/2016 19:30,350,20,21.79,43.03,21,42.43333333,20.7,44.56,7.95E+00,19,1
1/24/2016 19:40,410,30,21.89,42.76,21.1,42.46666667,20.7,44.5,7.97E+00,19,1
1/24/2016 19:50,80,30,21.96333333,42.56666667,21.16666667,42.32666667,20.66666667,44.46666667,7.98E+00,19,1
1/24/2016 20:00,100,30,22,42.36333333,21.23,42.02666667,20.6,44.4,8.00E+00,20,1
1/24/2016 20:10,80,10,22.075,42.195,21.29,41.76666667,20.65,44.3,8.02E+00,20,1
1/24/2016 20:20,270,10,22.1,42.03,21.39,41.56,20.66666667,44.22333333,8.03E+00,20,1
1/24/2016 20:30,280,0,22.1,41.9,21.39,41.43333333,20.6,44.09,8.05E+00,20,1
1/24/2016 20:40,90,0,22.1,41.9,21.39,41.29,20.7,44.09,8.07E+00,20,1
1/24/2016 20:50,90,0,22.13333333,41.9,21.5,41.4,20.7,44.09,8.08E+00,20,1
1/24/2016 21:00,90,0,22.2,41.9,21.5,41.4,20.7,44.09,8.10E+00,21,1
1/24/2016 21:10,90,0,22.2,41.79,21.56666667,41.23,20.7,44.09,8.10E+00,21,1
1/24/2016 21:20,80,0,22.2,41.79,21.5,41.29,20.7,44.09,8.10E+00,21,1
1/24/2016 21:30,70,0,22.16666667,41.82666667,21.5,41.2,20.7,44.09,8.10E+00,21,1
1/24/2016 21:40,70,10,22.1,41.9,21.5,41.26,20.6,44.03,8.10E+00,21,1
1/24/2016 21:50,90,0,22.06666667,41.86333333,21.5,41.2,20.6,44.09,8.10E+00,21,1
1/24/2016 22:00,100,10,22,41.79,21.42666667,41.2,20.6,44.2,8.10E+00,22,1
1/24/2016 22:10,90,20,22,41.79,21.35666667,41.2,20.53333333,44.2,8.07E+00,22,1
1/24/2016 22:20,280,0,21.92666667,41.79,21.29,41.06666667,20.5,44.2,8.03E+00,22,1
1/24/2016 22:30,390,10,21.89,41.73,21.2,40.93333333,20.5,44.26,8.00E+00,22,1
1/24/2016 22:40,150,0,21.82333333,41.73,21.13333333,41.06,20.39,44.23,7.97E+00,22,1
1/24/2016 22:50,50,0,21.76,41.82666667,21.06666667,41.2,20.39,44.23,7.93E+00,22,1
1/24/2016 23:00,50,0,21.7,42.1,21,41.2,20.39,44.29,7.90E+00,23,1
1/24/2016 23:10,40,0,21.66666667,42.26,20.89,41.32666667,20.39,44.23,7.92E+00,23,1
1/24/2016 23:20,50,0,21.66666667,42.26,20.82333333,41.32666667,20.34,44.245,7.93E+00,23,1
1/24/2016 23:30,30,0,21.55,42.29,20.85666667,41.46666667,20.29,44.2,7.95E+00,23,1
1/24/2016 23:40,20,0,21.5,42.32666667,20.73,41.46666667,20.29,44.2,7.97E+00,23,1
1/24/2016 23:50,40,0,21.5,42.4,20.7,41.59,20.29,44.2,7.98E+00,23,1
1/25/2016 0:00,50,0,21.46333333,42.36333333,20.625,41.6175,20.29,44.2,8.00E+00,0,2
1/25/2016 0:10,50,0,21.39,42.29,20.53333333,41.7,20.2,44.2,8.02E+00,0,2
1/25/2016 0:20,50,0,21.35666667,42.29,20.5,41.7,20.26,44.26,8.03E+00,0,2
1/25/2016 0:30,40,0,21.29,42.36333333,20.5,41.76,20.29,44.4,8.05E+00,0,2
1/25/2016 0:40,50,0,21.29,42.4,20.39,41.79,20.29,44.4,8.07E+00,0,2
1/25/2016 0:50,50,0,21.23,42.4,20.32333333,41.86333333,20.39,44.53,8.08E+00,0,2
1/25/2016 1:00,50,0,21.2,42.4,20.29,42,20.39,44.53,8.10E+00,1,2
1/25/2016 1:10,50,0,21.2,42.4,20.23,41.93333333,20.42666667,44.62666667,8.10E+00,1,2
1/25/2016 1:20,60,0,21.16666667,42.4,20.2,42.03,20.5,44.7,8.10E+00,1,2
1/25/2016 1:30,50,0,21.1,42.46666667,20.2,42.09,20.5,44.7,8.10E+00,1,2
1/25/2016 1:40,40,0,21.06666667,42.46666667,20.1,42.2,20.5,44.7,8.10E+00,1,2
1/25/2016 1:50,40,0,21,42.4,20.1,42.26,20.56666667,44.73,8.10E+00,1,2
1/25/2016 2:00,20,0,21,42.4,20.06666667,42.29,20.56666667,44.79,8.10E+00,2,2
1/25/2016 2:10,30,0,21,42.4,20,42.29,20.5,44.79,8.12E+00,2,2
1/25/2016 2:20,40,0,21,42.5,20,42.4,20.5,44.79,8.13E+00,2,2
1/25/2016 2:30,50,0,20.92666667,42.5,19.92666667,42.46666667,20.5,44.845,8.15E+00,2,2
1/25/2016 2:40,50,0,20.85666667,42.5,19.89,42.5,20.5,44.93333333,8.17E+00,2,2
1/25/2016 2:50,60,0,20.79,42.5,19.89,42.56,20.5,45,8.18E+00,2,2
1/25/2016 3:00,40,0,20.79,42.5,19.79,42.53,20.5,44.9,8.20E+00,3,2
1/25/2016 3:10,50,0,20.76,42.53,19.7225,42.59,20.5,44.96666667,8.23E+00,3,2
1/25/2016 3:20,50,0,20.7,42.59,19.7,42.66333333,20.5,45,8.27E+00,3,2
1/25/2016 3:30,40,0,20.7,42.59,19.7,42.73,20.5,44.93333333,8.30E+00,3,2
1/25/2016 3:40,50,0,20.7,42.66333333,19.63333333,42.73,20.53333333,44.96666667,8.33E+00,3,2
1/25/2016 3:50,60,0,20.66666667,42.66333333,19.66666667,42.76,20.53333333,44.96666667,8.37E+00,3,2
1/25/2016 4:00,50,0,20.6,42.59,19.6,42.76,20.53333333,44.93333333,8.40E+00,4,2
1/25/2016 4:10,60,0,20.6,42.7,19.6,42.82666667,20.6,45,8.25E+00,4,2
1/25/2016 4:20,30,0,20.6,42.7,19.53333333,42.9,20.6,45,8.10E+00,4,2
1/25/2016 4:30,30,0,20.56666667,42.7,19.5,42.93333333,20.6,45,7.95E+00,4,2
1/25/2016 4:40,20,0,20.5,42.7,19.5,43,20.6,44.9,7.80E+00,4,2
1/25/2016 4:50,40,0,20.5,42.79,19.39,42.93333333,20.53333333,44.9,7.65E+00,4,2
1/25/2016 5:00,50,0,20.5,42.79,19.46333333,43.06,20.5,44.93333333,7.50E+00,5,2
1/25/2016 5:10,50,0,20.39,42.79,19.39,43,20.5,45,7.43E+00,5,2
1/25/2016 5:20,60,0,20.39,42.79,19.39,43.06,20.5,45.09,7.37E+00,5,2
1/25/2016 5:30,50,0,20.35666667,42.79,19.32333333,43.09,20.5,45.09,7.30E+00,5,2
1/25/2016 5:40,40,0,20.29,42.79,19.39,43.09,20.5,45.09,7.23E+00,5,2
1/25/2016 5:50,50,0,20.29,42.82666667,19.29,43.09,20.5,45.09,7.17E+00,5,2
1/25/2016 6:00,40,20,20.29,42.9,19.29,43.16333333,20.5,45.09,7.10E+00,6,2
1/25/2016 6:10,50,0,20.29,43.145,19.26,43.29,20.46333333,44.86333333,7.00E+00,6,2
